Time_Period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240
0,1.3784129853281471e-06,0.003108586847719484,0.018352648903821503,0.033413208150502874,0.09210509410096654,0.09752397698804016,0.11336766450024828,0.12874520182659702,1.4664934826554537e-06,0.018680472430194786,0.021731694659077764,0.03363107647452888,0.08257737553752247,0.10413948291019036,0.1131643642430228,0.13592149673517712,1.115094763326283e-07,0.002130898915630386,0.02279208663565788,0.04373986228751226,0.09320073970240009,0.10284892130021422,0.12599263162535698,0.15005841381029422,1.625020713210448e-07,0.002771652739387953,0.02946546174011768,0.0475565445689556,0.08946137736662793,0.10807460256520199,0.1527730084709544,0.17328155916744523,3.233983940598183e-06,0.0021214846770325696,0.003052142647938244,0.008808036478213987,0.021713258181170876,0.03785448506468882,0.040206232913491916,0.04400053093579825,1.1370831263744858e-06,0.006064836946361515,0.007334842174611418,0.017200117067081258,0.03379257982702575,0.04332187581162952,0.04552942065556399,0.052509113867037785,6.43950715415505e-05,0.003879263723418076,0.004519165007822987,0.027442210599061136,0.04959587258780741,0.07003151269699301,0.07543878589951152,0.08380043402605655,7.300786466834841e-06,0.002840378765395459,0.0050294887965573526,0.034230829870900724,0.05763129729930257,0.08532124202403918,0.10197628542810505,0.11660934300341297,5.185274840589966e-06,0.002194524541982406,0.002951346414501831,0.013230771610342439,0.02965378041524846,0.04432547728405125,0.0475629778884744,0.07105002341107292,6.396303632359199e-06,0.005078694122202968,0.010132059093208044,0.03518483612168527,0.06665297634183891,0.07788692346760141,0.10269133226361865,0.1093467851866444,4.131926384656774e-06,0.0038603958479752182,0.005042353276583006,0.024630317430199278,0.0620185560026498,0.06650516333917456,0.10135935627444659,0.1526365958518317,9.200385356454722e-06,0.004023145472061657,0.008153588631984586,0.025560609344894028,0.0649570809248555,0.10338476637764932,0.10864959055876686,0.11628640414258189,2.8994435612082673e-06,0.00013422595389507157,0.0005558803656597774,0.0012301192368839428,0.003466607710651828,0.005989198131955485,0.012096548092209856,0.013728125,1.5851398906967968e-08,0.00016123128116002328,0.002827318008848211,0.00692299177005876,0.008092294032819324,0.020648570167405664,0.02382611007065749,0.025079450109863236,1.5851398906967968e-08,0.00016123128116002328,0.002827318008848211,0.00692299177005876,0.008092294032819324,0.020648570167405664,0.02382611007065749,0.025079450109863236,0.00011083788769530753,0.00022508438926494042,0.0003996358364397586,0.0006968660006679338,0.0017657199236802662,0.0027520187636372317,0.004945201076256795,0.008889061476118294,0.0011665933683247998,0.001179774602880354,0.0011798438638829446,0.0011800105231704286,0.0011800516468907169,0.0011801901688958984,0.0011824692887624005,0.0011828220869943473,1.0719173834407393e-05,1.2686240437556556e-05,1.390139756759071e-05,1.584068915062481e-05,1.7632177948046587e-05,1.9851203662239566e-05,2.439837124107757e-05,2.631385566401304e-05,4.2244617461877666e-05,0.0019299372974748152,0.004523102885695798,0.01185546539150566,0.01977199895672195,0.034974690256440455,0.05994043767888183,0.07289583914954575,3.52842518381578e-08,0.0028493874021116644,0.018909351002783376,0.030413186186900393,0.050695932587169264,0.07878904219519947,0.09795850987867548,0.10405125452522293,3.52842518381578e-08,0.0028493874021116644,0.018909351002783376,0.030413186186900393,0.050695932587169264,0.07878904219519947,0.09795850987867548,0.10405125452522293,6.91436327653112e-08,0.00043671395029101616,0.00983844750617613,0.03192034613678704,0.04711934460952035,0.08545875052388748,0.11486338025763206,0.11801795063848226,6.342787460751224e-07,0.007442836053042129,0.021758363494922446,0.029036404775195656,0.043904487089249586,0.07329419166496523,0.08576235937255525,0.09236954952503376,2.4643755382594153e-06,0.0003804169270332996,0.0005008039680793263,0.000562918476987753,0.0006363905427246797,0.0006846218925448997,0.0037098801193039405,0.010088005452606904,1.4405693668948328e-06,0.0002506590698397009,0.002895806349161686,0.003045026885140299,0.003065419360593745,0.003086316970760258,0.003368949197067794,0.018684016310388293,1.2645701666990116e-08,0.0006720368465396892,0.010652833927034975,0.01348488518293019,0.02557877268912869,0.028291385292779185,0.047076440231608556,0.050402318783301404,1.2645701666990116e-08,0.0006720368465396892,0.010652833927034975,0.01348488518293019,0.02557877268912869,0.028291385292779185,0.047076440231608556,0.050402318783301404,3.083797807207432e-06,0.0037110726136308715,0.007262609244801172,0.01739962137029415,0.040549097498766985,0.0582369528559102,0.0727810785648551,0.07503307246763073,0.0,0.0019797883227709884,0.0032505947095668015,0.00850993229507744,0.03249455557766605,0.06244121274189576,0.07615842934330777,0.10465836816762508,1.0412516321439808e-07,0.002665187677635733,0.009130085677631194,0.010282036720363558,0.010873981092191672,0.013026463647205447,0.015613277391646564,0.015792555789041672
1,7.031170824242658e-06,0.003677814503701899,0.019089698340767618,0.039382915615605696,0.09289539264321514,0.09772845949601731,0.11553028066031193,0.13010101326506252,2.0617537064168656e-05,0.019007927430625703,0.02201675747870837,0.03753058164868915,0.08532387032108757,0.10435506363987693,0.1149974315944524,0.13974689139270546,1.4153125842218207e-06,0.002773223521088415,0.023825311999225954,0.04764772475206725,0.0945833328329703,0.1033717849459119,0.13078598655264337,0.15138474612122865,2.3736909703681187e-06,0.0032776725821908777,0.030498313298143433,0.051079606886132056,0.09122572039141455,0.10857896256541927,0.15842895109973743,0.17399561067976613,1.632810370008539e-05,0.0022595090024973385,0.0031669051378302865,0.009864415574810416,0.022450580155627745,0.038176477378774464,0.04062022679788767,0.04467519447140603,4.9127822254897655e-06,0.006238562838887217,0.007539706651213221,0.018764568513106955,0.03445494532612769,0.04350273034067827,0.04614042790012468,0.05378962982521225,0.0002869003219583642,0.003916755154540214,0.004707011770920877,0.029818119951225783,0.052418842024874,0.07030102574864487,0.07614873778116314,0.08584887206808761,5.040065291586289e-05,0.0029012984122273335,0.005921462754117822,0.03558781161893456,0.06025937639115596,0.08594965870307167,0.10333536874907256,0.1220675805015581,3.6157268349761127e-05,0.0022276394220243087,0.0030739985121429735,0.015125563840449108,0.0305072349075165,0.04456179697328916,0.04860116661926388,0.07638106559275065,9.684209605988329e-05,0.0051305614658961555,0.011748006143070196,0.03637794605614636,0.06711125051046357,0.07868279470033168,0.10353057323319416,0.1113487780668378,2.9949101001088424e-05,0.003984250525487497,0.0053429822235393975,0.02658938267856098,0.06271061132167569,0.06721911381713089,0.10572215496650701,0.1583884583379041,7.546965317919075e-05,0.004751228323699422,0.008301529383429672,0.02979957851637765,0.06792061657032755,0.10425392581888246,0.10943806599229286,0.11798551300578035,5.609101748807632e-06,0.00013690779014308426,0.0005895995627980923,0.0013795260333863274,0.0035354034181240062,0.006123136923688394,0.012890355723370429,0.013735734300476948,5.88766245115953e-08,0.00022025690882134408,0.0033396479026405416,0.007108474151696265,0.008205575919238838,0.02123392999218622,0.024046074045627037,0.025128610008003708,5.88766245115953e-08,0.00022025690882134408,0.0033396479026405416,0.007108474151696265,0.008205575919238838,0.02123392999218622,0.024046074045627037,0.025128610008003708,0.00015227234133476954,0.00023202714670301388,0.0004238775506932821,0.0008000610615033872,0.0018324630939333451,0.0028392908661759074,0.005214703663317477,0.009780640923308333,0.0011735952228054593,0.001179774602880354,0.0011798438638829446,0.0011800170163894215,0.0011800516468907169,0.0011801901688958984,0.0011824887684193793,0.0011828740327462905,1.076282029458821e-05,1.2804284273045589e-05,1.4080943233334531e-05,1.59755963911837e-05,1.778196466366712e-05,2.0627912260457318e-05,2.4685049127265222e-05,2.645769058960892e-05,0.00012992161996836188,0.0021618421803477816,0.004722499087393634,0.012927689323064488,0.02056124973061727,0.03578717214703344,0.062413691415930644,0.07320163713980324,4.7633739981513033e-07,0.0038135578109907966,0.020032659856232104,0.031997080374001965,0.05325775451294167,0.08114847718085338,0.09862756574553458,0.1043488119136119,4.7633739981513033e-07,0.0038135578109907966,0.020032659856232104,0.031997080374001965,0.05325775451294167,0.08114847718085338,0.09862756574553458,0.1043488119136119,6.444186573727004e-07,0.00062274074562812,0.011692744215421557,0.03285422769836844,0.04823367722389266,0.09006649050860374,0.11547152339951076,0.11842957927880603,3.5375752745014555e-06,0.010017353866492615,0.022493309470851455,0.02968946340331952,0.04589211397180852,0.07627099259941869,0.08594480932691595,0.09305454441497032,1.1357556828499913e-05,0.00038228434203744653,0.0005085644550227892,0.000567495174415949,0.0006405539597831055,0.0006872699482475015,0.0050485411570307445,0.010437472271948524,5.388103606048206e-06,0.00025586008651498355,0.0029602203794242693,0.0030454946024672126,0.003065681282296817,0.0030917986178316892,0.0036824881843378005,0.020095961376875995,4.531376430671458e-07,0.0010308206942355328,0.010879151942152152,0.014184826877815039,0.025731821508787327,0.02910234360259854,0.047960722534927,0.052362027385868745,4.531376430671458e-07,0.0010308206942355328,0.010879151942152152,0.014184826877815039,0.025731821508787327,0.02910234360259854,0.047960722534927,0.052362027385868745,8.13920404853109e-06,0.004160498228484545,0.007821850921731998,0.018393021335229853,0.042570122528892154,0.05989201702822595,0.07351148365860155,0.07508471344238588,5.335605621532427e-08,0.002075341608889271,0.0034058623152660675,0.017372622227371806,0.03371832415457003,0.06302678953040824,0.07827132175887125,0.10662088839564705,1.834757186295083e-06,0.003393051292687331,0.009305884858365794,0.010326196561135072,0.01095822553027786,0.013293354393138298,0.015673695119971003,0.01580171880340454
2,3.180647315817478e-05,0.004375588655059181,0.01974368665264207,0.04732509818952373,0.09345552602532058,0.09791315825484333,0.11740685896350403,0.13139823492537117,0.00044042538444741004,0.01925006150433004,0.02231183824326902,0.04138196745020214,0.08771729906403312,0.10450387781185497,0.11690599639938813,0.14460313815249742,1.4861394823759518e-05,0.0035713715913115447,0.02513756899587579,0.052192473590696065,0.0956666755792556,0.10371792935382071,0.13529030095231298,0.15268543125260653,2.975446089576355e-05,0.0041773445727548274,0.031456348405077654,0.054762581190594836,0.09279694048263473,0.10911269232775124,0.1625429820465921,0.17506220794854138,5.7779843510128414e-05,0.002359080806954118,0.0033442708277152907,0.011001922975059534,0.02327509289819738,0.03837839046306573,0.04100401381598113,0.04598059284228561,5.667922045312821e-05,0.006348089351308988,0.007835460722841327,0.02047770919717983,0.03506970952665903,0.04362670572257034,0.04681616974523523,0.055841344299157526,0.0007861260664859564,0.003948161485136562,0.004887548952818918,0.03183696410721722,0.055216009143597464,0.0704719464940693,0.07671125105801527,0.08844990911984964,0.00019483814894113156,0.0029579611218281646,0.006958800585080449,0.0370516948254298,0.06340258198545777,0.08627587391092363,0.10428559769359591,0.12780112140419306,0.00016862322425628278,0.002264757117144221,0.003214225969176157,0.017252492958550796,0.031561953404649616,0.044684828350476775,0.04947752998228413,0.08035288271977072,0.000462525046199331,0.0051848276591504195,0.013379451624061353,0.0378080111145756,0.067833841999056,0.07929873336006568,0.10405831825103969,0.11489550674667823,0.00011855798349130533,0.004090743904724137,0.005725071778253191,0.029217620612377922,0.0633295779976147,0.06815192644875583,0.1090991380494324,0.16576391563204385,0.00016491879988989817,0.005515070189925682,0.008474442609413707,0.03462097440132122,0.07119438480594549,0.10449287090558766,0.11021668042939721,0.12017226809799064,8.08312514194867e-06,0.00014027708380649558,0.0006202884397002044,0.001536921417215535,0.003608608903020668,0.006215776743129685,0.013285563252327959,0.013744431069725187,2.0300142534899056e-07,0.0002870114068514355,0.0038418268193711985,0.00724998203538317,0.008376263342711873,0.02160599873746053,0.0242125849683959,0.025166951501079053,2.0300142534899056e-07,0.0002870114068514355,0.0038418268193711985,0.00724998203538317,0.008376263342711873,0.02160599873746053,0.0242125849683959,0.025166951501079053,0.00016738487443884536,0.00023858090004859046,0.000441321004596282,0.0009371853489703156,0.0018961052670235412,0.0029090774416739196,0.005480844192844689,0.01076563032307096,0.0011739715203061424,0.0011797746028803537,0.0011798438638829444,0.0011800170163894215,0.001180051646890717,0.0011802050105393109,0.0011825153596971597,0.0011829061896403501,1.1036319217149835e-05,1.2946560396492155e-05,1.4224211321785206e-05,1.6085704506639854e-05,1.785877109684246e-05,2.1256392945203842e-05,2.491022518319808e-05,2.672863874501712e-05,0.00023280525606976844,0.0023819346346050344,0.004955684690015723,0.013629924714615885,0.02126476116465443,0.03665012404791264,0.06420843560502748,0.07342405440655331,4.4343903548221935e-06,0.004858265112761388,0.02111611388707778,0.03363667957369303,0.0558100494386874,0.08368831290123457,0.09945451292668105,0.10449738726130264,4.4343903548221935e-06,0.004858265112761388,0.02111611388707778,0.03363667957369303,0.0558100494386874,0.08368831290123457,0.09945451292668105,0.10449738726130264,3.4674544065621205e-06,0.000871481606096307,0.01351633008873794,0.0338482563183262,0.049403778326708156,0.09369113328414921,0.11585612912772393,0.11906296182217643,2.4653732940227732e-05,0.012120743626234701,0.023164069053260107,0.030406676664319593,0.04804928104102453,0.07871070796366465,0.08612363483129908,0.09358774491109102,5.092313889528417e-05,0.0003850111178104807,0.000513937099829802,0.0005777178502290482,0.0006439651628351772,0.0006904449910882758,0.006204610991389546,0.011670355401700385,2.9848383468425778e-05,0.00027096601983908305,0.0029961277067790597,0.003046459436495875,0.0030656812822968164,0.003095850386217983,0.004187497281894163,0.02157497176270227,3.4829875448509916e-06,0.0014932140876585105,0.011082372583174571,0.01521537328075965,0.025883826756970308,0.030311163989146083,0.04849042719179456,0.05512390463233248,3.4829875448509916e-06,0.0014932140876585105,0.011082372583174571,0.01521537328075965,0.025883826756970308,0.030311163989146083,0.04849042719179456,0.05512390463233248,1.4371797743191546e-05,0.004463259286268503,0.008427737748750181,0.01931828164604143,0.044126272261589716,0.061478217540023715,0.07398233155740283,0.07518479604194625,6.997265657952525e-06,0.002195857483561816,0.0035531491676838887,0.02343765891688469,0.03524139733996075,0.06354495919937757,0.08054957327359168,0.10832291313551558,9.950877666794694e-06,0.004295012180633403,0.009440473556400222,0.010360123411728619,0.011037689956561115,0.013553616520922282,0.015690950147017962,0.015817004172191677
3,0.00013223280166131896,0.005464977523142605,0.020407290433866996,0.05496443909479695,0.0939752464343175,0.09814779422433831,0.11884231620626956,0.13399707227611113,0.0024329188754616113,0.01949117106570985,0.02262319275407179,0.04531041001474711,0.09084194497082829,0.10462512738692543,0.11879723377500075,0.1546396153524963,7.69629827995775e-05,0.004883990687414749,0.02632762324756425,0.056821579348170496,0.09662390907277126,0.10403292034226204,0.13844950533538536,0.1554212819438195,0.00016583336378312623,0.005930687202223659,0.032340529636965265,0.058393389842886965,0.0944930044483317,0.10963415815825167,0.16541229770175178,0.1801435109185374,0.00016122464503862572,0.0024538468309277415,0.0035956277099555103,0.01222465263145758,0.024358059460591164,0.03852185456043058,0.041339410340677715,0.04968574288337227,0.0003430054984675035,0.006427726821551773,0.008378976044399189,0.02238759233552326,0.035807359925062135,0.04371285747123675,0.04740285257419875,0.06127847387350341,0.001467951899424369,0.003977664482499461,0.005090472578297676,0.03360683309195353,0.0579522879542185,0.07057454885608258,0.0771671717527078,0.09263037791793625,0.0005284815996438641,0.0030098382549339667,0.008248571746549933,0.03853343040510462,0.06725940792402434,0.08649710454073305,0.10499922466241282,0.13521700363555422,0.0005377879344225664,0.0023151403718321096,0.003375761085120499,0.019287256717806622,0.03290898123239852,0.04475600976807871,0.05020136225714578,0.08324965664260287,0.0014522460259868484,0.005239290708161781,0.015115674524562197,0.0392408106578606,0.068712066065311,0.07987862893745418,0.1044528156797852,0.12160922784244921,0.00038334481017009527,0.004173341397243093,0.0063021047149168915,0.0331069294232062,0.06392603477614851,0.06962847065796811,0.11271624134757306,0.17704593807993815,0.00034043834296724465,0.006266690751445087,0.008738427263969173,0.03846652215799615,0.07483774084778419,0.10489830202312139,0.11069712186897882,0.12274741088631985,1.3282988871224168e-05,0.0001447794117647059,0.0006465023847376789,0.001715493839427663,0.003702552662957075,0.006302907392686805,0.013468879173290938,0.013758478736089031,6.762659670824162e-07,0.00037664191914868445,0.004306083962189729,0.007373498581310667,0.00865337938763144,0.02188592085524424,0.024371272559398423,0.025205138206861568,6.762659670824162e-07,0.00037664191914868445,0.004306083962189729,0.007373498581310667,0.00865337938763144,0.02188592085524424,0.024371272559398423,0.025205138206861568,0.00018166801495209236,0.00024496394681102347,0.00045458887201705494,0.0010858438836692033,0.0019595546623764094,0.0029878890500625727,0.005785248171906305,0.011652293420666461,0.0011739913091640254,0.001179774602880354,0.0011798438638829446,0.0011800170163894215,0.0011800667977350336,0.0011802118129592082,0.0011825861667042726,0.0011829086632475856,1.1591111073019654e-05,1.2991765658822286e-05,1.4397380069645467e-05,1.6172997427001493e-05,1.8005156789591765e-05,2.163475673962847e-05,2.5063979758835054e-05,2.7129250897391063e-05,0.0004068540920024132,0.002605883917708378,0.005255386080086318,0.014189307128625761,0.021953435043696345,0.03755588162525404,0.0656311489908516,0.07360516803618837,1.7441593754465372e-05,0.006070998962139607,0.02210150080059732,0.03506350944216223,0.05848158388108488,0.08625399492415808,0.10040475294491422,0.10462235189984549,1.7441593754465372e-05,0.006070998962139607,0.02210150080059732,0.03506350944216223,0.05848158388108488,0.08625399492415808,0.10040475294491422,0.10462235189984549,1.4309966237108805e-05,0.0012427295746721806,0.015377610304892667,0.034881035005618004,0.05079562859129263,0.09685573699877338,0.11613444212726615,0.12058939127804294,9.71623493601056e-05,0.013880549540151832,0.023793816302726676,0.0312208934714591,0.050539833986888924,0.08054909157944092,0.08634114199782687,0.09406047781146473,0.00018280768356169065,0.00038903458807702665,0.000516447395409147,0.0005942665583688417,0.0006467378586492969,0.0007030052156594932,0.007140153108437789,0.015714557473462197,9.659298235426003e-05,0.0003033053321571303,0.003013484028613225,0.00304762739347794,0.0030657374083760463,0.003098945338586934,0.00492994642129642,0.023469606455906004,1.7927389729902985e-05,0.002162996687331991,0.011272700931347497,0.01660599399514641,0.026021108795355283,0.032069558440761384,0.04879424077652027,0.05714974905026565,1.7927389729902985e-05,0.002162996687331991,0.011272700931347497,0.01660599399514641,0.026021108795355283,0.032069558440761384,0.04879424077652027,0.05714974905026565,4.590308867121883e-05,0.004770053836032144,0.009091149682287941,0.02023504706886535,0.04568938401088247,0.06305399669295544,0.07425560154177757,0.0757521028973342,8.093669094062897e-05,0.002313709790031232,0.003699548869801939,0.025176415278580208,0.037538436961841185,0.06404067168540055,0.08299821481307115,0.11004009120707964,3.339545320886609e-05,0.005080169769113007,0.009551368906950911,0.010396847279637474,0.01113282906689693,0.013827024578795043,0.015707510664355592,0.01586631590034903
4,0.0003343419281712715,0.006830254937282913,0.021043380152488318,0.06241810614503338,0.09449182521791274,0.09831276794754137,0.12019341746484516,0.14095255549114008,0.006007775629545056,0.01974397014475972,0.02306679863493306,0.049904771446840454,0.09391543067460828,0.104753063252956,0.12058095304616348,0.1746934346202342,0.00017441552553056026,0.0065755104064442,0.02729959314725988,0.06268761316220607,0.09748543680112201,0.10439979387166955,0.14105398806044755,0.16121043119930256,0.0005172739403341078,0.008735985332204875,0.033140559668674595,0.06262522732961959,0.09636240837859619,0.11034665346451199,0.16758370344064438,0.19435272934399855,0.00036018747224121937,0.0025382756562340953,0.0039168165497702,0.013744723006965498,0.025803264865474206,0.038636034531476175,0.04164448324421699,0.056792283240267916,0.0009298257770397077,0.006495835185223843,0.009221019420596752,0.024566976670236412,0.03680155793550155,0.04378051599982586,0.04796769757594037,0.0719897406945657,0.0020542759371983237,0.0040019675817581,0.005348178687550551,0.03544300995520314,0.06040726483010229,0.07066605391790569,0.07755967169063113,0.10307335128082526,0.0007942763869162445,0.0030664257096220298,0.00955575647086257,0.04006687299938524,0.0715366502024463,0.08673663112373604,0.10557595234562142,0.1512142263582982,0.0010171762577697067,0.0023538603514162287,0.003561809072478305,0.020955793896233664,0.03441032392060752,0.04480803070379481,0.050921769860808264,0.0855536754140229,0.0026302131518839552,0.005295694407989256,0.016763400580054422,0.04092387119039648,0.06968646736804779,0.08109237139169771,0.10478387577512935,0.135053107866827,0.0008503876972743114,0.004218889388398023,0.007213049281348154,0.03842682909822383,0.06437963233060533,0.07212436278976954,0.11648551569777757,0.19395185219276723,0.0006541838700798239,0.006758739333883843,0.009080030278007157,0.042582191026699696,0.07852785576658408,0.10508936140930361,0.1111349710982659,0.12710344068263144,2.782534635475812e-05,0.00015423347717465364,0.0006769418578242107,0.0019252873041108337,0.0038374960254372024,0.006395835793776971,0.013571654553713378,0.013784287985464456,2.47069608302109e-06,0.0004876960693756885,0.004740729967214664,0.007479829338161332,0.009055816566429658,0.02213103795939853,0.024500054862403312,0.025291126261788754,2.47069608302109e-06,0.0004876960693756885,0.004740729967214664,0.007479829338161332,0.009055816566429658,0.02213103795939853,0.024500054862403312,0.025291126261788754,0.0001956966474686526,0.00025258780627275063,0.0004654668472738178,0.0012233130329202604,0.0020325546599789302,0.0030921328355835607,0.0061349394004596635,0.012327410023194771,0.0011740185188436148,0.0011797746028803537,0.0011798438638829444,0.0011800170163894215,0.0011800714357486,0.001180303954828726,0.0011825969887359273,0.0011829309257127042,1.2047556684196331e-05,1.3038388014015432e-05,1.4586987094716685e-05,1.627616178742888e-05,1.8141055995154766e-05,2.183456683331339e-05,2.525826319035422e-05,2.750180461107734e-05,0.0006604329880799195,0.0028328194208642105,0.005575721430072489,0.014731438944952392,0.022882325515204853,0.038625238819578946,0.06682209037060276,0.07376310157381696,4.813511239810856e-05,0.007395255242241952,0.023053824185881294,0.03632503175066843,0.06091883946030958,0.08810012805569022,0.10095804143352269,0.10489362873736416,4.813511239810856e-05,0.007395255242241952,0.023053824185881294,0.03632503175066843,0.06091883946030958,0.08810012805569022,0.10095804143352269,0.10489362873736416,3.0141882608000352e-05,0.00166573095971318,0.017445347876993988,0.0362115335321901,0.05277813932654095,0.10008331436348135,0.11635845485401863,0.12563314943055137,0.00022291488325979172,0.015257275378990987,0.02449704460480556,0.03218154366251208,0.05326135967825705,0.08190801090656034,0.08661487858238301,0.09458254059699714,0.0003020226702257235,0.00041193338189836885,0.0005187477708006722,0.0006065293960073145,0.0006493531143225517,0.0007278807579161384,0.007904509685656239,0.028350998379538604,0.0001643799227115024,0.00038488592465267367,0.003024778733890586,0.003051526819649182,0.0030658309518414298,0.0031004259980104212,0.00618582089746905,0.029222337144675415,2.654874738544096e-05,0.0031573812009191714,0.011452713397841508,0.018308456508288606,0.0261514700218708,0.0343598865047071,0.04897468771319299,0.05838216721938821,2.654874738544096e-05,0.0031573812009191714,0.011452713397841508,0.018308456508288606,0.0261514700218708,0.0343598865047071,0.04897468771319299,0.05838216721938821,0.00015658759732054225,0.005138372679752696,0.009867503002261328,0.0213756297700105,0.047312608151389025,0.06448874084476763,0.07446164184515162,0.07730403678232693,0.00028806172521279064,0.0024254934802972997,0.003830295768253773,0.02646364516763202,0.04084931872167175,0.0645045992065067,0.08549692804708335,0.11289217165007799,6.411647981182147e-05,0.00590854802016784,0.009649983643424362,0.010425540686682862,0.011260560892114361,0.014119659373701935,0.015716485945665572,0.016019045971647335
